Unique ID,inventory_year,company_proponent,project_name,province,sector,company_type,group,cleantech,opening inventory flag,freshman flag,graduate flag,dropout flag,construction flag,planned flag,size_bin
636,2018,Arianne Phosphate inc.,Lac a Paul Phosphate/Apatite mine,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
637,2018,Commerce Resources corp.,Eldor Rare Earth Project,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$500M - $999M
643,2018,Search Minerals Inc.,Deep Fox + Foxtrot,NL,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
648,2018,Northern Graphite,Bissett Creek,ON,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
649,2018,Husky Oil Operations Ltd.,Saleski' Thermal Oil Sands Project Using CSS,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
650,2018,TransCanada,Prince Rupert Gas Transmission Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,"$5,000M+"
651,2018,FortisBC Energy (Vancouver Island) Inc.,Eagle Mountain - Woodfibre LNG Gas Pipeline Projects,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
652,2018,Woodfibre LNG,Woodfibre LNG project,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
654,2018,Bruce Power,Bruce Nuclear Refurbishment,ON,Energy,Private,Nuclear,Yes,1,0,0,0,0,1,"$5,000M+"
657,2018,MEG Energy Corp. / Devon NEC,Access Northeast Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,"$1,000M - $4,999M"
658,2018,TransCanada,Napanee Generating Station,ON,Energy,Private,Other,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
659,2018,TransCanada,Heartland Pipeline Project,AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,$500M - $999M
660,2018,ATCO Pipelines,Urban Pipeline Replacement Project,AB,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,$500M - $999M
662,2018,Prosper Petroleum,Rigel Oil Sands Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,1,$100M - $499M
668,2018,Pteragen Canada,Peace Butte Wind Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
669,2018,FarmTech,Ethanol plant,ON,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,0,$100M - $499M
671,2018,Pembina Pipeline Corp.,Saturn II Twinning,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,1,1,0,0,$100M - $499M
679,2018,Gibson Energy Inc.,Edmonton Terminal Expansion,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,$100M - $499M
684,2018,Osum Oil Sands Corp.,Sepiko Kesik Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
685,2018,Resolute Forest Products,Plant Modernization,ON,Forest,Private,Other,Yes,1,0,0,0,0,1,Unknown
688,2018,Graymont Western Canada Inc.,Giscome Quarry and Lime Plant Project,BC,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
689,2018,Innergex Wind Energy Inc and Saik'uz First Nation,"Nulki Hills, 30 km south of Vanderhoof",BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
691,2018,EDF Energies Nouvelles,Sundance Wind Project,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$500M - $999M
692,2018,EDF Renouvelables,Taylor Wind Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$500M - $999M
693,2018,Imperial Oil Limited,Aspen' oil sands project (SAGD),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$5,000M+"
694,2018,Goldcorp,Cochenour Mine,ON,Mining,Private,Precious Metal,No,1,0,0,0,0,0,$100M - $499M
695,2018,Enbridge,GTA Project (Pipeline Expansion),ON,Energy,Private,Trans & Distr,No,1,0,1,0,1,0,$500M - $999M
697,2018,"Husky Energy Inc., Suncor, Nalcor Energy",White Rose Expansion - White Rose West,NL,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
703,2018,Ethanol Cellulosique Varennes s.e.c. (Recyclage Carbone Varennes),Usine de carburant a faible intensite carbone (inclut un electrolyseur),QC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,1,0,$100M - $499M
706,2018,Quicksilver Resources Canada Inc.,Discovery LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,1,"$1,000M - $4,999M"
708,2018,Fortis BC,Tilbury LNG Facility Expansion,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,$100M - $499M
709,2018,TimberWest Forest Corp./EDP Renewables,Sooke Wind Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$500M - $999M
712,2018,Sequoia Energy Inc.,Quottoon Cluster of Hydroelectric Projects,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
713,2018,NOVA Gas Transmission Ltd.,North Montney Mainline,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,"$1,000M - $4,999M"
714,2018,Fortis Generation Inc.,Hydroelectric Dam,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
718,2018,Kitimat Clean Ltd.,Kitimat Clean Oil Refinery,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,1,"$5,000M+"
721,2018,BC Hydro,Horsey GIS Replacement Program,BC,Energy,Public,Clean Electricity,Yes,1,0,1,0,0,0,<$100M
725,2018,Greater Vancouver Regional District,Capilano (Cleveland) Dam Power Plant,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
732,2018,BC Hydro,Big Bend Substation (BBS)(was South Burnaby Reinforcement),BC,Energy,Public,Trans & Distr,No,1,0,1,0,0,0,<$100M
736,2018,BC Hydro,Courtenay Area Substation,BC,Energy,Public,Trans & Distr,No,1,0,1,0,0,0,<$100M
752,2018,Swift Power Corp.,Jervis Inlet Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
753,2018,Kruger Energy Inc.,Maselpanik Creek Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,$100M - $499M
754,2018,Pacific Coastal Wave Energy Corp.,Wave Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,<$100M
758,2018,Pristine Power Inc./Cheslatta Forest Products,Cheslatta Green Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
759,2018,KMC Power,Tamihi Creek Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
762,2018,Kitsault Hydroelectric Corp.,Kitsault River and Homestake Creek Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,<$100M
763,2018,Highwater Power Corporation,Kookipi Creek Water Power Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
764,2018,Highwater Power Corporation Altagas Ltd.,Log Creek Water Power Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
768,2018,Hiranandani Group / AC LNG,AC LNG,NS,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
774,2018,Ironhead First Nations Partnership,Great Spirit Power Project,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
775,2018,ATCO Power,ATCO Heartland Generating Station,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,$500M - $999M
776,2018,North Atlantic Ironsands (a joint venture of Grand River Ironsands and Petmin Ltd.),Labrador Ironsands Project,NL,Mining,Private,Base Metal,No,1,0,0,0,0,1,$500M - $999M
777,2018,Severstal North America,Iron Ore Pelletization Plant (Sydney),NS,Mining,Private,Base Metal,No,1,0,0,0,0,0,$500M - $999M
778,2018,West High Yield Resources,Record Ridge Magnesium Project,BC,Mining,Private,Critical Mineral,Yes,1,0,0,1,0,1,$500M - $999M
783,2018,First Mining Gold Corp.,Springpole Lake Gold Project,ON,Mining,Private,Precious Metal,No,0,1,0,0,0,1,$500M - $999M
785,2018,Greenstone Gold Mines LP (Equinox Gold Corp./Orion Mine Finance Group),Greenstone,ON,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
786,2018,Riversdale Resources,Grassy Mountain,AB,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
787,2018,Commerce Resources,Blue River (Upper Fir) Tantalum/Niobium Project,BC,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
788,2018,Newfoundland and Labrador Hydro,New Island 230 kV Transmission Line TL 267,NL,Energy,Public,Trans & Distr,No,1,0,1,0,0,0,$100M - $499M
790,2018,Puma Exploration,Murray Brook Zinc/Lead/Gold Mine,NB,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
792,2018,Enbridge,Sunday Creek terminal expansion,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,0,0,$100M - $499M
793,2018,Chaleur Terminals Inc.,Belledune Rail Terminal and Transfer System,NB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,$100M - $499M
794,2018,Ascot Resources Ltd,Premier Gold Project,BC,Mining,Private,Precious Metal,No,0,1,0,0,0,1,$100M - $499M
795,2018,Nouveau Monde Graphite inc.,Uatnan,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
797,2018,Integra Gold,Lamaque Gold Project,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
798,2018,Paper Excellence,Restart of Pulp Mill and new Biomass Power Generation,SK,Forest,Private,Pulp & Paper,No,1,0,0,0,0,1,$100M - $499M
799,2018,Alton Natural Gas Storage,Natural Gas Storage Facility,NS,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,0,0,$100M - $499M
800,2018,Joyce Direct Iron Inc.,Joyce Lake DSO (the Attikamagen Project),NL,Mining,Private,Other,No,1,0,0,0,1,0,$100M - $499M
802,2018,Vulcan Materials Company,Black Point Aggregate Project,NS,Mining,Private,Other,No,1,0,0,1,0,1,<$100M
807,2018,Fourth State Energy,Energy-from-Waste Facility,NS,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,$100M - $499M
808,2018,Spartan Delta Inception Exploration Ltd.,Greenview Sour Gas plant,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,<$100M
810,2018,CelluFuel,Bio-Diesel Project,NS,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,<$100M
812,2018,Ledwidge Lumber Co,Enfield Biomass Plant,NS,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,<$100M
817,2018,Focus Graphite inc.,Lac Knife,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
819,2018,Ville de Quao bec,Centre de biomao thanisation de loNagglomao ration de Quao bec (CBAQ),QC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,$100M - $499M
825,2018,Val aoo sociao tao en commandite / Algonquin Power Trust,Parc ao olien Belle-RiviaoAEre,QC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
828,2018,Sociao tao doNao conomie mixte de loNest de la Couronne Sud (SEMECS),biomethanation facilities of the Sociao tao d'ao conomie mixte de l'est de la couronne sud (SEMECS).,QC,Energy,Private,Waste Biomass,Yes,1,0,1,0,0,0,<$100M
833,2018,Nexen/Inpex Corp./JGC Corp.,Aurora LNG Facility,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,"$5,000M+"
834,2018,MEG Energy Corp.,Christina Lake SAGD Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,0,$500M - $999M
837,2018,Pembina Pipeline Corp.,Redwater RFS 3 Fractionator,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,0,$100M - $499M
838,2018,Pembina Pipeline Corp.,Canadian Diluent Hub,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,0,$100M - $499M
839,2018,ATCO Energy Solutions / Petrogas Energy Corp.,Strathcona Salt Cavern Storage Project,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,1,0,1,0,$100M - $499M
841,2018,Canadian Natural Resources Limited,Jackfish,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
842,2018,Hydro-Quebec,Reconstruction du poste De Lorimier ao 315-25 kV,QC,Energy,Public,Trans & Distr,No,1,0,1,0,0,0,$100M - $499M
843,2018,Hoaogh LNG,GNL - Plan Nord - Hoaogh LNG navire,QC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,$500M - $999M
846,2018,ENMAX Energy Corp. / Capital Power Corp,Genesee Generating Units 4 and 5,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
847,2018,Cenovus Energy Inc.,Pelican Lake,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
848,2018,Gascana AB Energy,LNG Production Plant and other facilities,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
849,2018,Pembina Pipeline Corp.,Two Pipelines Edson - Fox Creek,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,$100M - $499M
850,2018,Syncrude Canada Ltd.,Stage 4a - MLX-W,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
854,2018,ATCO Pipelines,Calgary Urban Pipeline Replacement Project,AB,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,$100M - $499M
855,2018,Pembina Pipeline Corp.,Pipeline System Expansions,AB,Energy,Private,Trans & Distr,No,1,0,1,0,1,0,"$1,000M - $4,999M"
857,2018,Bear Head Energy,Bear Head Energy,NS,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$5,000M+"
862,2018,Taseko Mines Ltd.,Aley Niobium Project,BC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$500M - $999M
863,2018,aonergie Saguenay GNL Quao bec inc.,aonergie Saguenay LNG,QC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$5,000M+"
865,2018,Imperial Metals Corporation,Ruddock Creek Zinc-Lead Mine Development Project,BC,Mining,Private,Base Metal,No,1,0,0,0,0,1,$100M - $499M
867,2018,AltaGas Ltd./ Painted Pony Petroleum Ltd,Townsend Gas Processing Facility,BC,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
868,2018,Teck Coal Ltd.,Baldy Ridge Extension Project,BC,Mining,Private,Coal,No,1,0,0,1,0,0,"$1,000M - $4,999M"
869,2018,BC Hydro,Cheakamus Unit 1 and Unit 2 Generator Replacement,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
870,2018,BC Hydro,Peace Region Load Shedding RAS,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
875,2018,Steelhead LNG Corp./ Huu-ay-aht First Nations,Steelhead LNG: Sarita LNG + Malahat LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,1,"$5,000M+"
876,2018,Kitsault Energy Ltd. of Canada,Kitsault LNG Facility,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
878,2018,Woodside Energy Holdings Pty Ltd.,Grassy Point LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,"$5,000M+"
882,2018,ExxonMobil Canada Ltd./Imperial Oil Resources Limited,WCC LNG Ltd.,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,1,"$5,000M+"
885,2018,Pacific Northern Gas Ltd.,Pacific Northern Gas Pipeline Looping Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
886,2018,Rio Tinto,Tio Titanium Mine Expansion,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,0,$100M - $499M
888,2018,"Stolt-Nielsen Gas Ltd., Sun LNG Holding, LNGaz Inc",Stolt LNGaz,QC,Energy,Private,Oil & Gas - Downstream,No,0,1,0,1,0,1,$500M - $999M
890,2018,Tugliq,GNL - Plan Nord - Tugliq/Ocao an-navire,QC,Energy,Private,Other,Yes,1,0,0,0,0,1,$100M - $499M
891,2018,Arctic Canadian Diamond Corp,Ekati (Misery Deep),NT,Mining,Private,Other,No,0,1,0,0,0,1,<$100M
892,2018,Rio Tinto and Dominion Diamond Corporation,A-21 Kimberlite Pipe Development,NT,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$100M - $499M
893,2018,PRISM Diversifed Ltd.,Clear Hills Project,AB,Mining,Private,Other,No,1,0,0,0,1,1,$100M - $499M
894,2018,Newmont Goldcorp Corp.,Coffee Gold Mine,YK,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
895,2018,OPG and Coral Rapids L.P.,Peter Sutherland Sr. Generating Station,ON,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
900,2018,Hydro-Quebec,Projet Chamouchouane-BDI & Poste Judith-Jasmin,QC,Energy,Public,Clean Electricity,Yes,1,0,0,1,0,0,"$1,000M - $4,999M"
902,2018,ATCO,NW Ft McMurray Transmission Development,AB,Energy,Private,Trans & Distr,No,1,0,1,0,1,0,$100M - $499M
903,2018,Osum Oil Sands Corp.,Orion,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
906,2018,Northern Blizzard Resources Inc.,Pirtuk,SK,Energy,Private,Other,Yes,1,0,0,0,0,1,$100M - $499M
907,2018,Jien Canada Mining Ltd.,North American Lithium Mine,QC,Mining,Private,Critical Mineral,Yes,1,0,1,0,0,0,$100M - $499M
910,2018,Paper Excellence,Meadow Lake PulpMill Capacity Expansion (20%),SK,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,$100M - $499M
912,2018,Newfoundland Transshipment Limited,Transshipment Terminal Expansion,NL,Energy,Private,Oil & Gas - Downstream,No,1,0,1,1,0,0,$100M - $499M
915,2018,"aonergie Hydroao lectrique Mistassini, Sociao tao en commandite",Centrale hydroao lectrique OnziaoAEme chute,QC,Energy,Public,Clean Electricity,Yes,1,0,1,0,0,0,<$100M
918,2018,Northern Cross Ltd.,Eagle Plains Oil and Gas Exploration,YK,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
919,2018,ATAC Resources Ltd.,Rackla Gold Project (Tiger Deposit),YK,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
921,2018,Aurvista Gold Corporation,Douay Ouest,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,<$100M
928,2018,Interfor Corporation,Mill upgrade,BC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,<$100M
931,2018,Tugliq Energie S.A.R.F.,aoolienne jumelao e ao un systaoAEme de stockage avancao ao loNhydrogaoAEne ao la mine Raglan,QC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
936,2018,Mines Agnico Eagle ltee,Akasaba West Copper-Gold Mine,QC,Mining,Private,Precious Metal,No,1,0,0,1,0,1,<$100M
937,2018,"Canada Stewart Energy Group Ltd. (Northwest World Energy Services, Great United Petroleum Holding Co. Ltd.)",Canada Stewart Energy LNG Project,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
938,2018,Cedar LNG (partnership between Pembina Pipeline Corporation and Haisla Nation),Cedar LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
939,2018,NewTimes Energy Ltd.,NewTimes Energy,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
942,2018,Watson Island LNG Corporation,Watson Island LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
943,2018,"Tilbury Jetty Marine Partnership (Fortis, Seaspan, Shell)",Tilbury Marine Jetty,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,$100M - $499M
944,2018,Vale Newfoundland and Labrador Limited,Underground Mine Development,NL,Mining,Private,Precious Metal,No,1,0,0,0,0,0,"$1,000M - $4,999M"
946,2018,Unibord,Mill upgrade,QC,Forest,Private,Pulp & Paper,No,1,0,0,0,1,1,<$100M
947,2018,TransCanada,Eastern Mainline,ON,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,"$1,000M - $4,999M"
949,2018,Hydro-Quebec,Ligne ao 735 kV de la Chamouchouane-BDao,QC,Energy,Public,Clean Electricity,Yes,1,0,1,1,0,0,"$1,000M - $4,999M"
951,2018,Dominion Diamonds Corp.,Ekati Diamond Mine Expansion - Jay Pipe,NT,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$500M - $999M
952,2018,Glencore,Raglan(phase 2),QC,Mining,Private,Other,No,1,0,0,0,0,1,"$1,000M - $4,999M"
954,2018,AltaGas Ltd.,Fort St. John Liquids Hub,BC,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
955,2018,AltaGas Ltd.,Ridley Island Propane Export Terminal,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,0,$100M - $499M
956,2018,Altalink,Chapel Rock to Pincher Creek Area Transmission Development,AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,$500M - $999M
957,2018,Atrum Coal,Groundhog Project Anthracite Coal Mine,BC,Mining,Private,Coal,No,1,0,0,0,0,1,$100M - $499M
958,2018,BC Hydro,Tofino and Ahousaht LongTerm Power Supply,BC,Energy,Public,Trans & Distr,No,1,0,0,0,0,0,<$100M
962,2018,BC Hydro,Arnott Substation Capacity Upgrade Project,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
963,2018,BC Hydro,Kamloops Substation,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
964,2018,BC Hydro,Fort St. John and Taylor Electrical Supply,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
965,2018,BC Hydro,G.M. Shrum Units 1 to 10 Control Systems Upgrade Project,BC,Energy,Public,Other,Yes,1,0,0,0,1,0,<$100M
966,2018,BC Hydro,Horne Payne Substation Project,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
967,2018,BC Hydro,Campbell River Substation Capacity Upgrade,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
968,2018,BC Hydro,BR1 Replace Transformers T1 & T2,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
969,2018,City of Medicine Hat,Secondary Power Plant,AB,Energy,Public,NG Power Gen,Yes,1,0,1,0,1,0,<$100M
970,2018,Creative Energy Vancouver Platforms Inc.,Creative Energy Plant,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
971,2018,Cutbank Ridge Partnership (Mitsubishi Corporation and Encana),Sunrise Gas Plant,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,0,0,$500M - $999M
972,2018,Eagle Spirit Energy Holdings Ltd./Aquilini Group,ESE Synthetic Crude Pipeline,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,"$5,000M+"
973,2018,Enbridge Inc.,Norlite Pipeline,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,"$1,000M - $4,999M"
974,2018,Enbridge/ Borealis Inc./ Kitselas First Nation,Lakelse Geothermal Power Plant,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
975,2018,ENN Canada Corp. / Ferus Natural Gas Fuels,LNG Liquification Plant,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,<$100M
976,2018,Infinity Energy,Bio-Diesel Refinery,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,0,"$1,000M - $4,999M"
977,2018,Keyera Corp.,Baseline Terminal,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,1,0,0,$500M - $999M
978,2018,Keyera Corp.,Condensate tanks at Edmonton Terminal,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,<$100M
979,2018,Kitsault Energy Ltd. of Canada,Kitsault LNG Facility,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,1,Unknown
980,2018,Kruger Energy Inc.,Isle Pierre Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
981,2018,Pembina Pipeline Corp.,Sturgeon Refinery Terminal,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,0,0,$100M - $499M
982,2018,Plateau Pipe Line Ltd.,Northeast British Columbia (NEBC) Expansion Project,BC,Energy,Private,Other,Yes,1,0,0,0,0,1,$100M - $499M
983,2018,Red Willow Wind LP,Red Willow Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
984,2018,Terasen Gas/Kelowna City,Kelowna City Centre Renewable Energy System,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
985,2018,TransAlta - Sorgente,TransAlta - Sorgente,BC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,0,<$100M
987,2018,Veresen Midstream,Tower Gas Plant,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,0,$500M - $999M
988,2018,Zero Emission Energy Developments Inc.,Septimus Creek Wind Power Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,<$100M
