unique_id,year,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,cleantech,abbreviation,planning,construction,active,graduate,dropout
389,2023,B2Gold Corp.,Back River Gold Project,Western Nunavut (Kitikmeot region); 110 km southwest of Bathurst Inlet,NU,Under Construction,Mining,610,65.545,-106.4286,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
389,2024,B2Gold Corp.,Back River Gold Project,Western Nunavut (Kitikmeot region); 110 km southwest of Bathurst Inlet,NU,Under Construction,Mining,610,65.545,-106.4286,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
390,2017,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,Approved,Mining,7222,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2018,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,Approved,Mining,7264,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2019,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,In Review,Mining,7264,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2020,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,In Review,Mining,5300,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2021,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,In Review,Mining,7242,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2022,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,Approved,Mining,7242,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2023,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,Approved,Mining,8187,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
390,2024,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),Stewart,BC,Approved,Mining,8361.6,56.491,-130.293,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
392,2017,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2018,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2019,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.2972,-116.9669,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2020,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2021,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2022,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
392,2023,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,Golden,BC,Announced & Planning,Energy,130,51.297222,-116.966944,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
397,2017,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Approved,Energy,25000,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
397,2018,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Approved,Energy,25000,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
397,2019,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,36000,54.082,-128.6381,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
397,2020,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,36000,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
397,2021,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,36000,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
397,2022,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,36000,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
397,2023,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,47900,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
397,2024,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,Kitimat,BC,Under Construction,Energy,47900,54.081951,-128.638058,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
399,2017,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2019,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2245,-111.3677,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2020,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2021,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2022,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2023,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
399,2024,Canadian Natural Resources Limited,AOSP Jackpine,Fort McMurray,AB,Approved,Energy,12000,57.2244971,-111.3676809,Private,Other,Yes,EN-OTH,1,0,1,0,0
401,2017,Shell Exploration,Offshore Oil and Gas Exploration,Nova Scotia coast,NS,Under Construction,Energy,1000,42.33333,-64,Private,Oil & Gas - Upstream,No,EN-OG-U,0,1,0,1,0
402,2017,Minco,Lundberg Zone Base Metals,Buchans,NL,Announced & Planning,Mining,127,48.829018,-56.855965,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
402,2018,Minco,Lundberg Zone Base Metals,Buchans,NL,Announced & Planning,Mining,127,48.829018,-56.855965,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
402,2019,Buchans Resources Limited,Lundberg Zone Base Metals,Buchans,NL,Announced & Planning,Mining,127,48.829,-56.856,Private,Critical Mineral,Yes,MIN-CM,1,0,0,0,1
403,2017,Shore Gold Inc.,Star-Orion Diamond Project,Prince Albert,SK,In Review,Mining,1918,53.25905,-104.801528,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
403,2018,Star Diamond corp,Star-Orion Diamond Project,Prince Albert,SK,In Review,Mining,1891,53.25905,-104.801528,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
403,2019,Star Diamond corp,Star-Orion Diamond Project,Prince Albert,SK,Approved,Mining,1870,53.2591,-104.8015,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
403,2020,Star Diamond corp/ Rio Tinto Exploration Canada,Star-Orion Diamond Project,Prince Albert,SK,Approved,Mining,1408.768,53.25905,-104.801528,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
403,2021,Star Diamond corp/ Rio Tinto Exploration Canada,Star-Orion Diamond Project,Prince Albert,SK,Approved,Mining,1408.768,53.25905,-104.801528,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
403,2022,Star Diamond corp/ Rio Tinto Exploration Canada,Star-Orion Diamond Project,Prince Albert,SK,Approved,Mining,1408.768,53.25905,-104.801528,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
404,2021,Skygold Ventures Inc.,Spanish Mountain Copper-Gold Mines,Merritt,BC,In Review,Mining,,52.585112,-121.462784,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
404,2024,Skygold Ventures Inc.,Spanish Mountain Copper-Gold Mines,Merritt,BC,In Review,Mining,756,52.585112,-121.462784,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
405,2017,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart Region,BC,Announced & Planning,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2018,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart Region,BC,Announced & Planning,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2019,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart Region,BC,In Review,Energy,216,56.6569,-131.0706,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2020,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart Region,BC,In Review,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2021,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart,BC,In Review,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2022,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart,BC,In Review,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
405,2023,Skyline Gold Corporation,Bronson Slope Hydropower Projects,Stewart,BC,In Review,Energy,216,56.656944,-131.070556,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
406,2017,Skyline Gold Corporation,Bronson Slope Copper/Gold/Silver/Molybdenum Mine,Stewart Region,BC,In Review,Mining,175,56.770788,-130.924072,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
406,2020,Seabridge Gold Inc.,Bronson Slope Copper/Gold/Silver/Molybdenum Mine,Stewart Region,BC,In Review,Mining,175,56.770788,-130.924072,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
406,2021,Seabridge Gold Inc.,Bronson Slope Copper/Gold/Silver/Molybdenum Mine,Stewart,BC,Announced & Planning,Mining,175,56.770788,-130.924072,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
406,2022,Seabridge Gold Inc.,Bronson Slope Copper/Gold/Silver/Molybdenum Mine,Stewart,BC,Announced & Planning,Mining,257.6,56.770788,-130.924072,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
406,2023,Seabridge Gold Inc.,Bronson Slope Copper/Gold/Silver/Molybdenum Mine,Stewart,BC,Announced & Planning,Mining,175,56.770788,-130.924072,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
409,2018,SCCC Petroleum Corporation,Red Earth Pilot,Near Fort McMurray,AB,Approved,Energy,15,56.6682675,-115.3113151,Private,Other,Yes,EN-OTH,1,0,0,0,1
411,2020,Callinex Mines Inc.,Nash Creek,Lorne NB,NB,Announced & Planning,Mining,168,47.87,-66.07,Private,Other,No,MIN-OTH,1,0,0,0,1
413,2020,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,Williams Lake,BC,In Review,Mining,756,52.592,-121.465,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
413,2021,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,Williams Lake,BC,In Review,Mining,756,52.592,-121.465,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
413,2022,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,Williams Lake,BC,In Review,Mining,607.203,52.592,-121.465,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
413,2023,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,Williams Lake,BC,In Review,Mining,756,52.592,-121.465,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
413,2024,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,Williams Lake,BC,In Review,Mining,607,52.592,-121.465,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
415,2017,BluEarth Renewables,Stlixwim Renewable Energy Initiative-Ramona 3/Chickwat Creek/CC Creek/Narrows Inlet Hydro Project,Sechelt,BC,Under Construction,Energy,210,49.564415,-123.75,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
415,2018,BluEarth Renewables,Stlixwim Renewable Energy Initiative-Ramona 3/Chickwat Creek/CC Creek/Narrows Inlet Hydro Project,Sechelt,BC,Under Construction,Energy,210,49.564415,-123.75,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
415,2019,BluEarth Renewables,Stlixwim Renewable Energy Initiative-Ramona 3/Chickwat Creek/CC Creek/Narrows Inlet Hydro Project,Sechelt,BC,Under Construction,Energy,210,49.5644,-123.75,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
417,2020,Generation Mining Ltd.,Marathon PGM Copper Mine,Marathon,ON,In Review,Mining,431,48.782,-86.319,Private,Other,No,MIN-OTH,1,0,1,0,0
417,2021,Generation Mining Ltd.,Marathon PGM Copper Mine,Marathon,ON,In Review,Mining,664.7,48.782,-86.319,Private,Other,No,MIN-OTH,1,0,1,0,0
417,2022,Generation Mining Ltd.,Marathon PGM Copper Mine,Marathon,ON,In Review,Mining,664.701,48.782,-86.319,Private,Other,No,MIN-OTH,1,0,1,0,0
417,2023,Generation Mining Ltd.,Marathon PGM Copper Mine,Marathon,ON,In Review,Mining,897.9,48.782,-86.319,Private,Other,No,MIN-OTH,1,0,1,0,0
417,2024,Generation Mining Ltd.,Marathon PGM Copper Mine,Marathon,ON,Approved,Mining,897.9,48.782,-86.319,Private,Other,No,MIN-OTH,1,0,1,0,0
418,2017,Strata Oil & Gas Inc.,Cadotte (Strata),Northern Sunrise County,AB,Announced & Planning,Energy,200,56.5501025,-116.8434125,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
418,2018,Strata Oil & Gas Inc.,Cadotte (Strata),Northern Sunrise County,AB,Announced & Planning,Energy,200,56.5501025,-116.8434125,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
418,2019,Strata Oil & Gas Inc.,Cadotte (Strata),Northern Sunrise County,AB,Announced & Planning,Energy,200,56.5501,-116.8434,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
421,2017,Fort Hills Energy Corp. (Suncor/Total/Teck Cominco),Fort Hills (Mining),RM of Wood Buffalo,AB,Under Construction,Energy,17000,57.39,-111.5754,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
422,2020,Suncor Energy Inc.,Lewis,,AB,In Review,Energy,,56.94062005,-111.0483456,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
422,2021,Suncor Energy Inc.,Lewis,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.94062005,-111.0483456,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
422,2022,Suncor Energy Inc.,Lewis,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.94062005,-111.0483456,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
422,2024,Suncor Energy Inc.,Lewis,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,6200,56.94062005,-111.0483456,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2017,Suncor Energy Inc.,Firebag,Near Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2018,Suncor Energy Inc.,Firebag,Near Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2019,Suncor Energy Inc.,Firebag,Near Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2020,Suncor Energy Inc.,Firebag,Near Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2021,Suncor Energy Inc.,Firebag,Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2022,Suncor Energy Inc.,Firebag,Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
423,2023,Suncor Energy Inc.,Firebag,Fort McMurray,AB,Approved,Energy,4588,57.2175,-110.895,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
425,2018,"Suncor, ExxonMobil, Statoil, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,In Review,Energy,338,46.7248,-48.47168,Private,Other,Yes,EN-OTH,1,0,1,0,0
425,2019,"Suncor, ExxonMobil, Equinor, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,In Review,Energy,338,46.7248,-48.4717,Private,Other,Yes,EN-OTH,1,0,1,0,0
425,2020,"Suncor, ExxonMobil, Equinor, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,In Review,Energy,338,46.7248,-48.47168,Private,Other,Yes,EN-OTH,1,0,1,0,0
425,2021,"Suncor, ExxonMobil, Equinor, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,In Review,Energy,338,46.7248,-48.47168,Private,Other,Yes,EN-OTH,1,0,1,0,0
425,2022,"Suncor, ExxonMobil, Equinor, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,In Review,Energy,338,46.7248,-48.47168,Private,Other,Yes,EN-OTH,1,0,1,0,0
425,2023,"Suncor, ExxonMobil, Equinor, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),Offshore Newfoundland: Terra Nova (Jeanne d'Arc Basin),NL,Under Construction,Energy,680,46.7248,-48.47168,Private,Other,Yes,EN-OTH,0,1,0,1,0
426,2017,Sunshine Oilsands,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135073,-112.8673361,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
426,2018,Sunshine Oilsands,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135073,-112.8673361,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
426,2019,Sunshine Oilsands,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135,-112.8673,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
426,2020,Sunshine Oilsands,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135073,-112.8673361,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
426,2021,Sunshine Oilsands Ltd.,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135073,-112.8673361,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
426,2022,Sunshine Oilsands Ltd.,Legend Lake,Regional Municipality of Wood Buffalo (RMWB),AB,In Review,Energy,1671,57.3135073,-112.8673361,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
427,2017,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2018,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2019,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333,-112.7868,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2020,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2021,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2022,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2023,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
427,2024,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo (RMWB) & Municipal District of Opportunity,AB,Approved,Energy,1753,56.8333149,-112.7867833,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
429,2017,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.202491,-112.7292377,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
429,2018,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.202491,-112.7292377,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
429,2019,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.2025,-112.7292,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
429,2020,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.202491,-112.7292377,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
429,2021,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.202491,-112.7292377,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
429,2022,Sunshine Oilsands Ltd.,West Ells,MD of Opportunity,AB,Announced & Planning,Energy,2950,57.202491,-112.7292377,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
